id,format,rating,uploadtime
gen7uu-755924365,[Gen 7] UU,1035.0,1527832289
gen7uu-755925621,[Gen 7] UU,1075.0,1527832237
gen7uu-755928697,[Gen 7] UU,1083.0,1527833308
gen7uu-755945454,[Gen 7] UU,1035.0,1527838747
gen7uu-755955006,[Gen 7] UU,1160.0,1527840947
gen7uu-755955172,[Gen 7] UU,1023.0,1527841242
gen7uu-755955922,[Gen 7] UU,1470.0,1527841912
gen7uu-755956588,[Gen 7] UU,1062.0,1527841806
gen7uu-755957224,[Gen 7] UU,1350.0,1527841603
gen7uu-755957947,[Gen 7] UU,1163.0,1527841906
gen7uu-755960490,[Gen 7] UU,1136.0,1527842481
gen7uu-755960712,[Gen 7] UU,1101.0,1527842488
gen7uu-755963090,[Gen 7] UU,1426.0,1527843523
gen7uu-755964576,[Gen 7] UU,1018.0,1527844116
gen7uu-757585766,[Gen 7] UU,1213.0,1528137118
gen7uu-757586480,[Gen 7] UU,1313.0,1528137424
gen7uu-757587931,[Gen 7] UU,1411.0,1528137664
gen7uu-757590950,[Gen 7] UU,1298.0,1528137498
gen7uu-757591980,[Gen 7] UU,1443.0,1528138011
gen7uu-757592604,[Gen 7] UU,1317.0,1528137988
gen7uu-757617081,[Gen 7] UU,1181.0,1528140765
gen7uu-757629488,[Gen 7] UU,1136.0,1528143054
gen7uu-757630359,[Gen 7] UU,1553.0,1528142849
gen7uu-757632894,[Gen 7] UU,1240.0,1528143620
gen7uu-757639416,[Gen 7] UU,1480.0,1528143968
gen7uu-757651088,[Gen 7] UU,1133.0,1528145234
gen7uu-757656355,[Gen 7] UU,1045.0,1528146218
gen7uu-757658831,[Gen 7] UU,1256.0,1528146667
gen7uu-757659697,[Gen 7] UU,1312.0,1528147444
gen7uu-757663540,[Gen 7] UU,1229.0,1528147036
gen7uu-757664915,[Gen 7] UU,1103.0,1528147128
gen7uu-758702710,[Gen 7] UU,1462.0,1528324623
gen7uu-758703217,[Gen 7] UU,1114.0,1528324848
gen7uu-758703895,[Gen 7] UU,1038.0,1528324711
gen7uu-758707864,[Gen 7] UU,1582.0,1528326364
gen7uu-758711074,[Gen 7] UU,1048.0,1528325742
gen7uu-758715903,[Gen 7] UU,1093.0,1528326473
gen7uu-758719266,[Gen 7] UU,1370.0,1528327513
gen7uu-758719690,[Gen 7] UU,1085.0,1528327303
gen7uu-758724692,[Gen 7] UU,1146.0,1528327877
gen7uu-758725367,[Gen 7] UU,1126.0,1528327879
gen7uu-758726682,[Gen 7] UU,1086.0,1528328147
gen7uu-758729306,[Gen 7] UU,1060.0,1528328518
gen7uu-758729995,[Gen 7] UU,1179.0,1528328954
gen7uu-758730850,[Gen 7] UU,1221.0,1528328844
gen7uu-758735874,[Gen 7] UU,1079.0,1528329769
gen7uu-758737133,[Gen 7] UU,1026.0,1528330473
gen7uu-758737650,[Gen 7] UU,1348.0,1528330797
gen7uu-758738187,[Gen 7] UU,1208.0,1528330365
gen7uu-758745062,[Gen 7] UU,1321.0,1528331497
gen7uu-758748353,[Gen 7] UU,1049.0,1528331739
gen7uu-758750117,[Gen 7] UU,1101.0,1528332070
gen7uu-758750523,[Gen 7] UU,1090.0,1528332777
gen7uu-758754453,[Gen 7] UU,1293.0,1528332875
gen7uu-758756068,[Gen 7] UU,1743.0,1528333140
gen7uu-758757580,[Gen 7] UU,1042.0,1528333323
gen7uu-758761894,[Gen 7] UU,1383.0,1528334373
gen7uu-758763653,[Gen 7] UU,1018.0,1528334492
gen7uu-758764027,[Gen 7] UU,1490.0,1528334088
gen7uu-758764461,[Gen 7] UU,1475.0,1528334810
gen7uu-758771847,[Gen 7] UU,1136.0,1528335597
gen7uu-758776234,[Gen 7] UU,1076.0,1528336196
gen7uu-758777461,[Gen 7] UU,1098.0,1528336432
gen7uu-758783579,[Gen 7] UU,1063.0,1528337570
gen7uu-758785639,[Gen 7] UU,1097.0,1528338020
gen7uu-758795932,[Gen 7] UU,1306.0,1528339793
gen7uu-758796490,[Gen 7] UU,1065.0,1528339907
gen7uu-758797320,[Gen 7] UU,1419.0,1528341672
gen7uu-758797912,[Gen 7] UU,1146.0,1528340450
gen7uu-758801866,[Gen 7] UU,1417.0,1528341692
gen7uu-758803190,[Gen 7] UU,1504.0,1528341708
gen7uu-758804691,[Gen 7] UU,1379.0,1528341721
gen7uu-758805267,[Gen 7] UU,1009.0,1528341513
gen7uu-758805537,[Gen 7] UU,1047.0,1528341613
gen7uu-758806752,[Gen 7] UU,1419.0,1528341788
gen7uu-758806997,[Gen 7] UU,1064.0,1528341956
gen7uu-758808492,[Gen 7] UU,1350.0,1528342259
gen7uu-758809602,[Gen 7] UU,1156.0,1528342449
gen7uu-758810338,[Gen 7] UU,1281.0,1528342741
gen7uu-758810711,[Gen 7] UU,1246.0,1528342786
gen7uu-758811024,[Gen 7] UU,1041.0,1528342945
gen7uu-758812100,[Gen 7] UU,1584.0,1528342884
gen7uu-758812103,[Gen 7] UU,1320.0,1528343083
gen7uu-758812985,[Gen 7] UU,1164.0,1528343310
gen7uu-758814143,[Gen 7] UU,1332.0,1528343488
gen7uu-758814964,[Gen 7] UU,1397.0,1528344069
gen7uu-758815967,[Gen 7] UU,1446.0,1528344556
gen7uu-758817442,[Gen 7] UU,1254.0,1528345900
gen7uu-758817479,[Gen 7] UU,1072.0,1528344176
gen7uu-758817916,[Gen 7] UU,1183.0,1528344709
gen7uu-758818210,[Gen 7] UU,1112.0,1528344347
gen7uu-758818564,[Gen 7] UU,1023.0,1528344305
gen7uu-758820212,[Gen 7] UU,1444.0,1528344706
gen7uu-758821906,[Gen 7] UU,1068.0,1528345239
gen7uu-758829847,[Gen 7] UU,1118.0,1528347301
gen7uu-758833606,[Gen 7] UU,1086.0,1528347965
gen7uu-758835361,[Gen 7] UU,1210.0,1528348490
gen7uu-758836081,[Gen 7] UU,1531.0,1528348946
gen7uu-758841277,[Gen 7] UU,1497.0,1528349878
gen7uu-758843019,[Gen 7] UU,1101.0,1528350159
gen7uu-758844159,[Gen 7] UU,1033.0,1528350756
gen7uu-758848324,[Gen 7] UU,1032.0,1528351704
gen7uu-758851112,[Gen 7] UU,1495.0,1528352542
gen7uu-758855625,[Gen 7] UU,1032.0,1528353914
gen7uu-758856789,[Gen 7] UU,1150.0,1528354121
gen7uu-758858606,[Gen 7] UU,1081.0,1528354646
gen7uu-758858729,[Gen 7] UU,1136.0,1528355017
gen7uu-758859342,[Gen 7] UU,1237.0,1528354845
gen7uu-758859391,[Gen 7] UU,1357.0,1528354909
gen7uu-758860695,[Gen 7] UU,1223.0,1528355385
gen7uu-759901660,[Gen 7] UU,1324.0,1528543172
gen7uu-759902238,[Gen 7] UU,1156.0,1528543049
gen7uu-759902533,[Gen 7] UU,1334.0,1528543208
gen7uu-759903617,[Gen 7] UU,1090.0,1528543331
gen7uu-759908075,[Gen 7] UU,1209.0,1528544933
gen7uu-759909681,[Gen 7] UU,1094.0,1528545061
gen7uu-759910263,[Gen 7] UU,1309.0,1528545080
gen7uu-759911745,[Gen 7] UU,1025.0,1528545754
gen7uu-759917263,[Gen 7] UU,1022.0,1528547007
gen7uu-759920146,[Gen 7] UU,1067.0,1528547376
gen7uu-759920467,[Gen 7] UU,1108.0,1528547139
gen7uu-759920554,[Gen 7] UU,1055.0,1528547254
gen7uu-759932893,[Gen 7] UU,1053.0,1528549722
gen7uu-759935237,[Gen 7] UU,1069.0,1528550597
gen7uu-759940427,[Gen 7] UU,1244.0,1528551552
gen7uu-759950157,[Gen 7] UU,1273.0,1528553142
gen7uu-759952085,[Gen 7] UU,1225.0,1528553643
gen7uu-759954035,[Gen 7] UU,1390.0,1528553889
gen7uu-759958581,[Gen 7] UU,1488.0,1528554510
gen7uu-759959928,[Gen 7] UU,1143.0,1528554793
gen7uu-759959959,[Gen 7] UU,1468.0,1528554680
gen7uu-759960970,[Gen 7] UU,1224.0,1528554951
gen7uu-759961179,[Gen 7] UU,1378.0,1528555120
gen7uu-759962470,[Gen 7] UU,1187.0,1528555327
gen7uu-759962497,[Gen 7] UU,1600.0,1528555317
gen7uu-759963650,[Gen 7] UU,1449.0,1528555537
gen7uu-759963960,[Gen 7] UU,1359.0,1528555404
gen7uu-759964837,[Gen 7] UU,1112.0,1528556176
gen7uu-759965644,[Gen 7] UU,1210.0,1528555976
gen7uu-759967313,[Gen 7] UU,1367.0,1528556060
gen7uu-759971835,[Gen 7] UU,1370.0,1528557006
gen7uu-759973087,[Gen 7] UU,1035.0,1528557006
gen7uu-759973822,[Gen 7] UU,1118.0,1528557211
gen7uu-759974807,[Gen 7] UU,1272.0,1528557218
gen7uu-759974823,[Gen 7] UU,1020.0,1528557661
gen7uu-759977190,[Gen 7] UU,1017.0,1528557465
gen7uu-759986010,[Gen 7] UU,1458.0,1528558913
gen7uu-766900631,[Gen 7] UU,1307.0,1529857858
gen7uu-766903695,[Gen 7] UU,1538.0,1529858091
gen7uu-766904052,[Gen 7] UU,1184.0,1529858148
gen7uu-766904739,[Gen 7] UU,1183.0,1529858483
gen7uu-766904801,[Gen 7] UU,1058.0,1529858176
gen7uu-766906373,[Gen 7] UU,1217.0,1529858729
gen7uu-766911372,[Gen 7] UU,1106.0,1529859065
gen7uu-766914058,[Gen 7] UU,1546.0,1529860141
gen7uu-766914823,[Gen 7] UU,1055.0,1529859900
gen7uu-766915048,[Gen 7] UU,1222.0,1529860255
gen7uu-766917148,[Gen 7] UU,1081.0,1529859895
gen7uu-766920460,[Gen 7] UU,1706.0,1529860641
gen7uu-766925737,[Gen 7] UU,1676.0,1529861410
gen7uu-766930188,[Gen 7] UU,1059.0,1529861978
gen7uu-766941760,[Gen 7] UU,1662.0,1529863468
gen7uu-766942434,[Gen 7] UU,1528.0,1529864007
gen7uu-766944678,[Gen 7] UU,1534.0,1529863997
gen7uu-766946580,[Gen 7] UU,1245.0,1529864233
gen7uu-766950055,[Gen 7] UU,1206.0,1529864715
gen7uu-766951997,[Gen 7] UU,1067.0,1529865100
gen7uu-766953035,[Gen 7] UU,1188.0,1529866187
gen7uu-766953196,[Gen 7] UU,1064.0,1529865342
gen7uu-766958275,[Gen 7] UU,1558.0,1529865833
gen7uu-766966448,[Gen 7] UU,1235.0,1529867166
gen7uu-766968048,[Gen 7] UU,1533.0,1529867263
gen7uu-766968427,[Gen 7] UU,1057.0,1529867709
gen7uu-766970269,[Gen 7] UU,1366.0,1529867854
gen7uu-766970496,[Gen 7] UU,1346.0,1529867758
gen7uu-766975926,[Gen 7] UU,1014.0,1529868849
gen7uu-766978677,[Gen 7] UU,1047.0,1529869103
gen7uu-766980542,[Gen 7] UU,1043.0,1529868984
gen7uu-766981401,[Gen 7] UU,1114.0,1529869355
gen7uu-766982989,[Gen 7] UU,1178.0,1529869456
gen7uu-766985743,[Gen 7] UU,1112.0,1529869868
gen7uu-766989398,[Gen 7] UU,1117.0,1529870781
gen7uu-766992533,[Gen 7] UU,1060.0,1529870589
gen7uu-766993453,[Gen 7] UU,1049.0,1529871154
gen7uu-766997650,[Gen 7] UU,1055.0,1529871927
gen7uu-767004411,[Gen 7] UU,1249.0,1529872518
gen7uu-767004887,[Gen 7] UU,1032.0,1529872643
gen7uu-767009005,[Gen 7] UU,1096.0,1529873413
gen7uu-767009209,[Gen 7] UU,1415.0,1529873056
gen7uu-767016651,[Gen 7] UU,1091.0,1529874006
gen7uu-767021387,[Gen 7] UU,1337.0,1529874919
gen7uu-767023249,[Gen 7] UU,1315.0,1529875022
gen7uu-767025320,[Gen 7] UU,1408.0,1529875519
gen7uu-767026358,[Gen 7] UU,1373.0,1529875512
gen7uu-767027481,[Gen 7] UU,1197.0,1529876994
gen7uu-767028963,[Gen 7] UU,1307.0,1529875878
gen7uu-767035146,[Gen 7] UU,1139.0,1529876809
gen7uu-767036651,[Gen 7] UU,1393.0,1529877154
gen7uu-767037923,[Gen 7] UU,1432.0,1529877101
gen7uu-767044032,[Gen 7] UU,1107.0,1529877922
gen7uu-767046010,[Gen 7] UU,1049.0,1529878471
gen7uu-767049849,[Gen 7] UU,1525.0,1529878865
gen7uu-767051739,[Gen 7] UU,1004.0,1529879310
gen7uu-767052573,[Gen 7] UU,1293.0,1529879497
gen7uu-767053347,[Gen 7] UU,1504.0,1529879285
gen7uu-767053613,[Gen 7] UU,1083.0,1529879853
gen7uu-767057007,[Gen 7] UU,1155.0,1529880234
gen7uu-767073582,[Gen 7] UU,1051.0,1529882900
gen7uu-767079524,[Gen 7] UU,1327.0,1529884229
gen7uu-767080987,[Gen 7] UU,1113.0,1529884156
gen7uu-767081962,[Gen 7] UU,1401.0,1529884541
gen7uu-767083634,[Gen 7] UU,1290.0,1529884732
gen7uu-767085350,[Gen 7] UU,1448.0,1529887767
gen7uu-767087153,[Gen 7] UU,1210.0,1529885104
gen7uu-767088487,[Gen 7] UU,1473.0,1529885348
gen7uu-767089614,[Gen 7] UU,1100.0,1529885477
gen7uu-767089787,[Gen 7] UU,1073.0,1529885561
gen7uu-767089941,[Gen 7] UU,1270.0,1529885807
gen7uu-767093271,[Gen 7] UU,1152.0,1529886240
gen7uu-767100727,[Gen 7] UU,1278.0,1529887369
gen7uu-767105561,[Gen 7] UU,1295.0,1529888200
gen7uu-767110264,[Gen 7] UU,1263.0,1529889626
gen7uu-767112710,[Gen 7] UU,1153.0,1529889622
gen7uu-767118441,[Gen 7] UU,1575.0,1529890542
gen7uu-767118624,[Gen 7] UU,1397.0,1529890508
gen7uu-767121986,[Gen 7] UU,1405.0,1529891251
gen7uu-767122413,[Gen 7] UU,1183.0,1529891104
gen7uu-767122456,[Gen 7] UU,1083.0,1529891479
gen7uu-767123277,[Gen 7] UU,1545.0,1529891427
gen7uu-767123887,[Gen 7] UU,1028.0,1529891958
gen7uu-767126613,[Gen 7] UU,1443.0,1529892036
gen7uu-767130561,[Gen 7] UU,1062.0,1529892744
gen7uu-767130895,[Gen 7] UU,1494.0,1529892883
gen7uu-767131063,[Gen 7] UU,1373.0,1529892564
gen7uu-767135732,[Gen 7] UU,1351.0,1529893785
gen7uu-767136188,[Gen 7] UU,1104.0,1529893722
gen7uu-767137144,[Gen 7] UU,1287.0,1529893864
gen7uu-768387655,[Gen 7] UU,1181.0,1530134940
gen7uu-768389771,[Gen 7] UU,1192.0,1530134768
gen7uu-768391056,[Gen 7] UU,1115.0,1530135382
gen7uu-768395514,[Gen 7] UU,1527.0,1530135738
gen7uu-768395547,[Gen 7] UU,1061.0,1530135738
gen7uu-768396364,[Gen 7] UU,1538.0,1530137548
gen7uu-768398123,[Gen 7] UU,1347.0,1530136533
gen7uu-768399092,[Gen 7] UU,1339.0,1530136057
gen7uu-768400046,[Gen 7] UU,1123.0,1530136562
gen7uu-768402856,[Gen 7] UU,1032.0,1530136869
gen7uu-768406792,[Gen 7] UU,1023.0,1530137661
gen7uu-768406910,[Gen 7] UU,1186.0,1530137546
gen7uu-768409515,[Gen 7] UU,1138.0,1530137810
gen7uu-768410277,[Gen 7] UU,1527.0,1530137797
gen7uu-768414637,[Gen 7] UU,1051.0,1530138474
gen7uu-768414692,[Gen 7] UU,1115.0,1530138787
gen7uu-768415052,[Gen 7] UU,1083.0,1530138720
gen7uu-768415143,[Gen 7] UU,1052.0,1530138927
gen7uu-768419667,[Gen 7] UU,1225.0,1530139370
gen7uu-768428912,[Gen 7] UU,1148.0,1530140942
gen7uu-768428999,[Gen 7] UU,1199.0,1530141063
gen7uu-768430313,[Gen 7] UU,1370.0,1530141662
gen7uu-768432465,[Gen 7] UU,1136.0,1530141601
gen7uu-768432950,[Gen 7] UU,1052.0,1530141723
gen7uu-768434495,[Gen 7] UU,1158.0,1530141763
gen7uu-768434755,[Gen 7] UU,1295.0,1530142395
gen7uu-768436594,[Gen 7] UU,1573.0,1530142441
gen7uu-768440566,[Gen 7] UU,1126.0,1530142889
gen7uu-768441632,[Gen 7] UU,1324.0,1530143608
gen7uu-768443625,[Gen 7] UU,1148.0,1530144243
gen7uu-768446786,[Gen 7] UU,1060.0,1530143999
gen7uu-768448383,[Gen 7] UU,1408.0,1530144503
gen7uu-768453246,[Gen 7] UU,1122.0,1530145415
gen7uu-768458445,[Gen 7] UU,1085.0,1530145902
gen7uu-768464524,[Gen 7] UU,1099.0,1530147211
gen7uu-778136132,[Gen 7] UU,1028.0,1532024469
gen7uu-778139215,[Gen 7] UU,1483.0,1532023985
gen7uu-778144594,[Gen 7] UU,1049.0,1532024608
gen7uu-778156582,[Gen 7] UU,1426.0,1532026528
gen7uu-778157930,[Gen 7] UU,1239.0,1532026567
gen7uu-778158888,[Gen 7] UU,1135.0,1532026734
gen7uu-778159688,[Gen 7] UU,1105.0,1532026396
gen7uu-778161511,[Gen 7] UU,1122.0,1532027759
gen7uu-778162213,[Gen 7] UU,1278.0,1532027257
gen7uu-778163257,[Gen 7] UU,1175.0,1532027191
gen7uu-778165688,[Gen 7] UU,1330.0,1532027178
gen7uu-778167343,[Gen 7] UU,1189.0,1532027900
gen7uu-778168167,[Gen 7] UU,1219.0,1532027790
gen7uu-778168269,[Gen 7] UU,1428.0,1532027866
gen7uu-778179097,[Gen 7] UU,1207.0,1532030033
gen7uu-778180996,[Gen 7] UU,1129.0,1532029330
gen7uu-778181045,[Gen 7] UU,1253.0,1532030205
gen7uu-778188113,[Gen 7] UU,1263.0,1532030337
gen7uu-778191404,[Gen 7] UU,1201.0,1532030900
gen7uu-778191783,[Gen 7] UU,1059.0,1532030875
gen7uu-778206686,[Gen 7] UU,1076.0,1532032692
gen7uu-783283331,[Gen 7] UU,1185.0,1532927547
gen7uu-783287582,[Gen 7] UU,1208.0,1532927576
gen7uu-783287823,[Gen 7] UU,1046.0,1532928225
gen7uu-783289327,[Gen 7] UU,1137.0,1532927850
gen7uu-783290883,[Gen 7] UU,1051.0,1532928177
gen7uu-783294016,[Gen 7] UU,1160.0,1532929035
gen7uu-783296622,[Gen 7] UU,1115.0,1532929944
gen7uu-783298602,[Gen 7] UU,1210.0,1532930287
gen7uu-783299964,[Gen 7] UU,1136.0,1532930794
gen7uu-783300331,[Gen 7] UU,1353.0,1532930880
gen7uu-783300558,[Gen 7] UU,1133.0,1532930954
gen7uu-783302473,[Gen 7] UU,1193.0,1532931362
gen7uu-783310166,[Gen 7] UU,1249.0,1532933290
gen7uu-783312833,[Gen 7] UU,1414.0,1532934654
gen7uu-783313988,[Gen 7] UU,1120.0,1532934612
gen7uu-783316230,[Gen 7] UU,1041.0,1532935470
gen7uu-783318455,[Gen 7] UU,1306.0,1532936018
gen7uu-783318794,[Gen 7] UU,1068.0,1532935896
gen7uu-783318905,[Gen 7] UU,1140.0,1532936302
gen7uu-783320261,[Gen 7] UU,1072.0,1532936457
gen7uu-783320497,[Gen 7] UU,1114.0,1532936557
gen7uu-783320778,[Gen 7] UU,1167.0,1532936854
gen7uu-783321587,[Gen 7] UU,1056.0,1532937010
gen7uu-783322327,[Gen 7] UU,1030.0,1532937200
gen7uu-783335569,[Gen 7] UU,1263.0,1532941816
gen7uu-783337805,[Gen 7] UU,1078.0,1532941965
gen7uu-783339978,[Gen 7] UU,1036.0,1532942465
gen7uu-783340043,[Gen 7] UU,1048.0,1532942871
gen7uu-783342054,[Gen 7] UU,1142.0,1532942912
gen7uu-783343840,[Gen 7] UU,1161.0,1532943841
gen7uu-783344007,[Gen 7] UU,1376.0,1532944137
gen7uu-783346579,[Gen 7] UU,1070.0,1532944148
gen7uu-783349854,[Gen 7] UU,1006.0,1532946124
gen7uu-783354019,[Gen 7] UU,1050.0,1532946133
gen7uu-783356020,[Gen 7] UU,1077.0,1532946708
gen7uu-783359652,[Gen 7] UU,1193.0,1532947912
gen7uu-789383898,[Gen 7] UU,1043.0,1534031170
gen7uu-789384540,[Gen 7] UU,1475.0,1534031263
gen7uu-789386044,[Gen 7] UU,1022.0,1534031258
gen7uu-789387613,[Gen 7] UU,1158.0,1534031767
gen7uu-789391358,[Gen 7] UU,1109.0,1534032413
gen7uu-789391961,[Gen 7] UU,1038.0,1534032497
gen7uu-789392270,[Gen 7] UU,1016.0,1534032672
gen7uu-789406862,[Gen 7] UU,1067.0,1534035112
gen7uu-789414120,[Gen 7] UU,1082.0,1534036532
gen7uu-789416881,[Gen 7] UU,1047.0,1534036621
gen7uu-789417168,[Gen 7] UU,1271.0,1534037208
gen7uu-789418409,[Gen 7] UU,1201.0,1534036755
gen7uu-789424717,[Gen 7] UU,1047.0,1534037908
gen7uu-789427596,[Gen 7] UU,1068.0,1534038624
gen7uu-789431188,[Gen 7] UU,1059.0,1534039225
gen7uu-789436111,[Gen 7] UU,1182.0,1534040308
gen7uu-789440614,[Gen 7] UU,1161.0,1534040857
gen7uu-789442217,[Gen 7] UU,1069.0,1534044075
gen7uu-789443923,[Gen 7] UU,1381.0,1534041373
gen7uu-789447055,[Gen 7] UU,1082.0,1534042061
gen7uu-789447515,[Gen 7] UU,1180.0,1534042957
gen7uu-789448797,[Gen 7] UU,1107.0,1534042475
gen7uu-789449082,[Gen 7] UU,1355.0,1534042418
gen7uu-789449601,[Gen 7] UU,1150.0,1534043883
gen7uu-789454257,[Gen 7] UU,1007.0,1534043892
gen7uu-789456027,[Gen 7] UU,1037.0,1534043899
gen7uu-789456381,[Gen 7] UU,1137.0,1534043812
gen7uu-789459511,[Gen 7] UU,1130.0,1534044478
gen7uu-789459881,[Gen 7] UU,1530.0,1534044590
gen7uu-789467980,[Gen 7] UU,1157.0,1534046004
gen7uu-789469370,[Gen 7] UU,1092.0,1534046951
gen7uu-789470068,[Gen 7] UU,1076.0,1534046547
gen7uu-789476984,[Gen 7] UU,1271.0,1534047622
gen7uu-789477653,[Gen 7] UU,1116.0,1534047829
gen7uu-789478266,[Gen 7] UU,1023.0,1534047846
gen7uu-789480192,[Gen 7] UU,1066.0,1534048478
gen7uu-789482801,[Gen 7] UU,1057.0,1534048963
gen7uu-794486943,[Gen 7] UU,1372.0,1534989232
gen7uu-794487522,[Gen 7] UU,1063.0,1534989144
gen7uu-794487882,[Gen 7] UU,1340.0,1534989196
gen7uu-794489726,[Gen 7] UU,1255.0,1534989993
gen7uu-794489972,[Gen 7] UU,1414.0,1534989082
gen7uu-794491053,[Gen 7] UU,1080.0,1534989473
gen7uu-794491657,[Gen 7] UU,1428.0,1534989951
gen7uu-794493045,[Gen 7] UU,1080.0,1534989890
gen7uu-794494263,[Gen 7] UU,1336.0,1534990553
gen7uu-794494716,[Gen 7] UU,1021.0,1534990063
gen7uu-794496217,[Gen 7] UU,1093.0,1534990871
gen7uu-794500540,[Gen 7] UU,1174.0,1534991129
gen7uu-794500608,[Gen 7] UU,1139.0,1534991241
gen7uu-794502445,[Gen 7] UU,1138.0,1534991614
gen7uu-794503473,[Gen 7] UU,1290.0,1534991497
gen7uu-794505143,[Gen 7] UU,1200.0,1534991821
gen7uu-794506306,[Gen 7] UU,1235.0,1534992431
gen7uu-794507224,[Gen 7] UU,1155.0,1534992473
gen7uu-794507925,[Gen 7] UU,1571.0,1534992431
gen7uu-794508562,[Gen 7] UU,1168.0,1534992700
gen7uu-794510035,[Gen 7] UU,1273.0,1534992816
gen7uu-794511202,[Gen 7] UU,1324.0,1534992966
gen7uu-794512579,[Gen 7] UU,1350.0,1534993411
gen7uu-794515803,[Gen 7] UU,1389.0,1534994000
gen7uu-794517494,[Gen 7] UU,1040.0,1534994503
gen7uu-794518127,[Gen 7] UU,1361.0,1534994788
gen7uu-794518947,[Gen 7] UU,1420.0,1534994586
gen7uu-794520938,[Gen 7] UU,1446.0,1534995103
gen7uu-794523335,[Gen 7] UU,1053.0,1534995893
gen7uu-794523516,[Gen 7] UU,1366.0,1534995299
gen7uu-794523664,[Gen 7] UU,1066.0,1534995323
gen7uu-794524323,[Gen 7] UU,1066.0,1534995647
gen7uu-794524721,[Gen 7] UU,1238.0,1534995805
gen7uu-794524830,[Gen 7] UU,1100.0,1534995765
gen7uu-794526766,[Gen 7] UU,1278.0,1534995950
gen7uu-794527207,[Gen 7] UU,1321.0,1534996250
gen7uu-794527739,[Gen 7] UU,1038.0,1534996451
gen7uu-794529211,[Gen 7] UU,1027.0,1534996498
gen7uu-794529274,[Gen 7] UU,1347.0,1534996443
gen7uu-794530296,[Gen 7] UU,1037.0,1534996852
gen7uu-794530337,[Gen 7] UU,1162.0,1534996854
gen7uu-795539448,[Gen 7] UU,1340.0,1535191963
gen7uu-795540768,[Gen 7] UU,1257.0,1535192414
gen7uu-795540889,[Gen 7] UU,1467.0,1535192159
gen7uu-795542341,[Gen 7] UU,1415.0,1535193201
gen7uu-795544462,[Gen 7] UU,1091.0,1535193260
gen7uu-795544500,[Gen 7] UU,1359.0,1535192939
gen7uu-795544716,[Gen 7] UU,1374.0,1535193450
gen7uu-795545104,[Gen 7] UU,1080.0,1535193088
gen7uu-795545794,[Gen 7] UU,1319.0,1535194511
gen7uu-795546217,[Gen 7] UU,1076.0,1535193797
gen7uu-795546509,[Gen 7] UU,1371.0,1535193808
gen7uu-795546848,[Gen 7] UU,1013.0,1535193822
gen7uu-795547846,[Gen 7] UU,1087.0,1535194199
gen7uu-795548750,[Gen 7] UU,1416.0,1535195054
gen7uu-795549218,[Gen 7] UU,1164.0,1535194496
gen7uu-795549829,[Gen 7] UU,1347.0,1535195139
gen7uu-795551672,[Gen 7] UU,1567.0,1535195319
gen7uu-795552611,[Gen 7] UU,1440.0,1535195651
gen7uu-795554688,[Gen 7] UU,1467.0,1535196190
gen7uu-795554821,[Gen 7] UU,1106.0,1535196190
gen7uu-795556073,[Gen 7] UU,1273.0,1535196529
gen7uu-795556466,[Gen 7] UU,1381.0,1535196313
gen7uu-795556932,[Gen 7] UU,1285.0,1535196297
gen7uu-795557428,[Gen 7] UU,1387.0,1535196768
gen7uu-795559102,[Gen 7] UU,1483.0,1535197091
gen7uu-795560391,[Gen 7] UU,1521.0,1535197873
gen7uu-795560667,[Gen 7] UU,1425.0,1535197424
gen7uu-795561083,[Gen 7] UU,1054.0,1535197517
gen7uu-795561683,[Gen 7] UU,1388.0,1535197787
gen7uu-795561694,[Gen 7] UU,1049.0,1535198118
gen7uu-795563255,[Gen 7] UU,1471.0,1535198217
gen7uu-795563822,[Gen 7] UU,1457.0,1535198504
gen7uu-795565003,[Gen 7] UU,1510.0,1535198826
gen7uu-795565521,[Gen 7] UU,1057.0,1535198799
gen7uu-795565925,[Gen 7] UU,1066.0,1535198814
gen7uu-795567644,[Gen 7] UU,1462.0,1535199369
gen7uu-795569142,[Gen 7] UU,1006.0,1535199499
gen7uu-800880551,[Gen 7] UU,1149.0,1536092540
gen7uu-800881130,[Gen 7] UU,1168.0,1536092338
gen7uu-800890226,[Gen 7] UU,1032.0,1536093696
gen7uu-800893924,[Gen 7] UU,1028.0,1536094195
gen7uu-800896811,[Gen 7] UU,1049.0,1536094430
gen7uu-800897975,[Gen 7] UU,1189.0,1536094967
gen7uu-800904579,[Gen 7] UU,1220.0,1536095600
gen7uu-800904930,[Gen 7] UU,1171.0,1536095665
gen7uu-800905196,[Gen 7] UU,1121.0,1536095666
gen7uu-800916240,[Gen 7] UU,1452.0,1536096948
gen7uu-800923269,[Gen 7] UU,1050.0,1536097975
gen7uu-800924183,[Gen 7] UU,1456.0,1536099102
gen7uu-800925758,[Gen 7] UU,1222.0,1536098449
gen7uu-800928138,[Gen 7] UU,1197.0,1536098639
gen7uu-800929313,[Gen 7] UU,1036.0,1536098789
gen7uu-800940652,[Gen 7] UU,1256.0,1536100459
gen7uu-800945706,[Gen 7] UU,1183.0,1536101182
gen7uu-800963503,[Gen 7] UU,1302.0,1536103824
gen7uu-800967501,[Gen 7] UU,1022.0,1536104450
gen7uu-800972810,[Gen 7] UU,1329.0,1536105347
gen7uu-800975136,[Gen 7] UU,1278.0,1536105490
gen7uu-800978442,[Gen 7] UU,1078.0,1536106002
